date,direction,visibility,arrows_code
201912131250,45,8900,01111111111111111111
201912131250,90,7800,0001111111111111111
201912131250,135,6800,11111111
201912131250,180,15800,110111111111111
201912131250,225,3800,000011111
201912131250,270,10400,11111111111111111111111
201912131250,315,3800,00000000011111111111
201912131320,0,19500,11000011111111111
201912131320,45,8900,01111111111111111111
201912131320,90,7800,0001111111111111111
201912131320,135,6800,11111111
201912131320,180,15800,111111111111111
201912131320,225,4900,011111111
201912131320,270,10400,11111111111111111111111
201912131320,315,8900,00000011111111111111
201912131350,0,19500,11010111111111111
201912131350,45,8900,01111111111111111111
201912131350,90,22600,0111111111111111111
201912131350,135,6800,11111111
201912131350,180,15800,111111111111111
201912131350,225,7900,111111111
201912131350,270,10400,11111111111111111111111
201912131350,315,17500,01000111111111111111
201912131450,0,19500,11010111111111111
201912131450,45,8900,01111111111111111111
201912131450,90,16700,0011111111111111111
201912131450,135,6800,11111111
201912131450,180,15800,111111111111111
201912131450,225,7900,111111111
201912131450,270,10400,11111111111111111111111
201912131450,315,17500,01000111111111111111
201912140850,0,8000,00000111111111111
201912140850,45,8900,01111111111111111111
201912140850,90,16700,0011111111111111111
201912140850,135,6800,11111111
201912140850,180,5900,011111111111111
201912140850,225,4900,011111111
201912140850,270,9000,01111111111111111111111
201912140850,315,7600,00000001111111111111
201912140950,0,7800,00000011111111111
201912140950,45,8900,01111111111111111111
201912140950,90,7800,0001111111111111111
201912140950,135,4200,01111111
201912140950,180,5900,010111111111111
201912140950,225,4500,001111111
201912140950,270,10400,11111111111111111111111
201912140950,315,8900,00000011111111111111
201912141120,0,3800,00000001111111111
201912141120,45,8900,01111111111111111111
201912141120,90,7800,0001111111111111111
201912141120,135,3500,00111111
201912141120,180,5900,011111111111111
201912141120,225,7900,111111111
201912141120,270,10400,11111111111111111111111
201912141120,315,2000,00000000001111111111
201912141150,0,3800,00000001111111111
201912141150,45,8900,01111111111111111111
201912141150,90,7800,0001111111111111111
201912141150,135,4200,01111111
201912141150,180,5900,011011111111111
201912141150,225,7900,111111111
201912141150,270,10400,11111111111111111111111
201912141150,315,17500,01000111011111111111
201912141220,0,19500,10010001111111111
201912141220,45,8900,01111111111111111111
201912141220,90,7800,0001111111111111111
201912141220,135,6800,11111111
201912141220,180,5900,011111111111111
201912141220,225,7900,111111111
201912141220,270,10400,11111111111111111111111
201912141220,315,17500,01000111111111111111
201912141250,0,14600,00111111111111111
201912141250,45,6300,00111111111111111111
201912141250,90,22600,0101111111111111111
201912141250,135,6800,11111111
201912141250,180,15800,111111111111111
201912141250,225,7900,111111111
201912141250,270,10400,11111111111111111111111
201912141250,315,17500,01001111111111111111
201912141320,0,14600,00110111111111111
201912141320,45,8900,01111111111111111111
201912141320,90,28100,1111111111111111111
201912141320,135,6800,11111111
201912141320,180,15800,111111111111111
201912141320,225,7900,111111111
201912141320,270,10400,11111111111111111111111
201912141320,315,17500,01001111111111111111
201912141420,0,19500,11110111111111111
201912141420,45,30700,11111111111111111111
201912141420,90,28100,1111111111111111111
201912141420,135,6800,11111111
201912141420,180,5900,011111111111111
201912141420,225,7900,111111111
201912141420,270,10400,11111111111111111111111
201912141420,315,17500,01000111111111111111
201912150720,0,19500,11111111111111111
201912150720,45,30700,11111111111111111111
201912150720,90,28100,1111111111111111111
201912150720,135,6800,11111111
201912150720,180,15800,111111111111111
201912150720,225,7900,111111111
201912150720,270,10400,11111111111111111111111
201912150720,315,20900,11111111111111111111
201912201320,0,19500,11011111111111111
201912201320,45,30700,11111111111111111111
201912201320,90,28100,1111111111111111111
201912201320,135,6800,11111111
201912201320,180,15800,111111111111111
201912201320,225,7900,111111111
201912201320,270,10400,11111111111111111111111
201912201320,315,17500,01000111111111111111
201912201420,0,19500,11010111111111111
201912201420,45,30700,11111111111111111111
201912201420,90,28100,1111111111111111111
201912201420,135,6800,11111111
201912201420,180,15800,111111111111111
201912201420,225,7900,111111111
201912201420,270,10400,11111111111111111111111
201912201420,315,17500,01000111111111111111
201912201450,0,19500,11010111111111111
201912201450,45,30700,11111111111111111111
201912201450,90,28100,1111111111111111111
201912201450,135,6800,11111111
201912201450,180,15800,111111111111111
201912201450,225,7900,111111111
201912201450,270,10400,11111111111111111111111
201912201450,315,17500,01000111111111111111
201912210750,0,19500,11111111111111111
201912210750,45,30700,11111111111111111111
201912210750,90,16700,0011111111111111111
201912210750,135,6800,11111111
201912210750,180,15800,111111111111111
201912210750,225,7900,111111111
201912210750,270,10400,11111111111111111111111
201912210750,315,17500,01000111111111111111
201912061250,0,19500,11111111111111111
201912061250,45,30700,11111111111111111111
201912061250,90,28100,1111111111111111111
201912061250,135,6800,11111111
201912061250,180,15800,111111111111111
201912061250,225,7900,111111111
201912061250,270,10400,11111111111111111111111
201912061250,315,20900,11111111111111111111
201912061520,0,18000,01111111111111111
201912061520,45,8900,01111111111111111111
201912061520,90,7800,0001111111111111111
201912061520,135,6800,11111111
201912061520,180,15800,111111111111111
201912061520,225,7900,111111111
201912061520,270,10400,11111111111111111111111
201912061520,315,20900,11111111111111111111
201912121520,0,18000,01010111111111111
201912121520,45,8900,01111111111111111111
201912121520,90,7800,0001111111111111111
201912121520,135,6800,11111111
201912121520,180,5900,011111111111111
201912121520,225,7900,111111111
201912121520,270,10400,11111111111111111111111
201912121520,315,17500,01000111111111111111
201912130720,0,660,00000000001111111
201912130720,45,960,00000111111111111111
201912130720,90,675,0000000001111111111
201912130720,135,109,00000001
201912130720,180,1140,000000101111111
201912130720,225,500,000000111
201912130720,270,470,00000000000111111111111
201912130720,315,695,00000000000000110111
201912131150,0,3800,00000001111111111
201912131150,45,8900,01111111111111111111
201912131150,90,7800,0001111111111111111
201912131150,135,4200,01111111
201912131150,180,4700,000101111111111
201912131150,225,3800,000011111
201912131150,270,6500,00011111111111111111111
201912131150,315,3800,00000000011111111111
201912131520,0,19500,11010111111111111
201912131520,45,8900,01111111111111111111
201912131520,90,16700,0011111111111111111
201912131520,135,6800,11111111
201912131520,180,15800,111111111111111
201912131520,225,7900,111111111
201912131520,270,10400,11111111111111111111111
201912131520,315,17500,01000111111111111111
201912140720,0,3800,00000001111111111
201912140720,45,8900,01111111111111111111
201912140720,90,7800,0001111111111111111
201912140720,135,4200,01111111
201912140720,180,5900,010111111111111
201912140720,225,4900,011111111
201912140720,270,9000,01111111111111111111111
201912140720,315,7600,00000001011111111111
201912140750,0,3800,00000001111111111
201912140750,45,8900,01111111111111111111
201912140750,90,7800,0001111111111111111
201912140750,135,4200,01111111
201912140750,180,5900,010111111111111
201912140750,225,4500,001011111
201912140750,270,4600,00001111111111111111111
201912140750,315,3800,00000000011111111111
201912140820,0,3800,00000001111111111
201912140820,45,8900,01111111111111111111
201912140820,90,16700,0011111111111111111
201912140820,135,4200,01111111
201912140820,180,5500,001111111111111
201912140820,225,4500,001111111
201912140820,270,6500,00011111111111111111111
201912140820,315,3800,00000000011111111111
201912141050,0,3800,00000001111111111
201912141050,45,8900,01111111111111111111
201912141050,90,22600,0111111111111111111
201912141050,135,4200,01111111
201912141050,180,5900,010001111111111
201912141050,225,4900,011100111
201912141050,270,4600,00001111111111111111111
201912141050,315,3800,00000000011111111111
201912141350,0,13400,00010111111111111
201912141350,45,8900,01111111111111111111
201912141350,90,28100,1111111111111111111
201912141350,135,6800,11111111
201912141350,180,15800,111111111111111
201912141350,225,7900,111111111
201912141350,270,10400,11111111111111111111111
201912141350,315,17500,01001111111111111111
201912141450,0,19500,11111111111111111
201912141450,45,30700,11111111111111111111
201912141450,90,28100,1111111111111111111
201912141450,135,6800,11111111
201912141450,180,15800,111111111111111
201912141450,225,7900,111111111
201912141450,270,10400,11111111111111111111111
201912141450,315,11700,00001111111111111111
201912141520,0,18000,01110111111111111
201912141520,45,30700,11111111111111111111
201912141520,90,28100,1111111111111111111
201912141520,135,6800,11111111
201912141520,180,15800,111111111111111
201912141520,225,7900,111111111
201912141520,270,10400,11111111111111111111111
201912141520,315,10500,00000111111111111111
201912150750,0,19500,11111111111111111
201912150750,45,30700,11111111111111111111
201912150750,90,28100,1111111111111111111
201912150750,135,6800,11111111
201912150750,180,15800,111111111111111
201912150750,225,7900,111111111
201912150750,270,10400,11111111111111111111111
201912150750,315,20900,11111111111111111111
201912150820,0,19500,11111111111111111
201912150820,45,30700,11111111111111111111
201912150820,90,28100,1111111111111111111
201912150820,135,6800,11111111
201912150820,180,15800,111111111111111
201912150820,225,7900,111111111
201912150820,270,10400,11111111111111111111111
201912150820,315,20900,11111111111111111111
201912150950,0,19500,11111111111111111
201912150950,45,30700,11111111111111111111
